Date,A,AA,AAPL,ABBV,ABC,ABT,ACN,ADBE,ADI,ADM,ADP,ADSK,AEE,AEO,AEP,AES,AET,AFL,AGN,AIG,AIV,AIZ,AKAM,ALL,ALXN,AMAT,AMD,AMGN,AMP,AMT,AMZN,AN,ANF,AON,APA,APC,APD,APH,ARNA,ATI,ATVI,AVB,AVP,AVY,AXP,AZO,BA,BAC,BAX,BBBY,BBT,BBY,BDX,BEN,BF-B,BIG,BIIB,BK,BKS,BLK,BLL,BMS,BMY,BRK-B,BSX,BWA,BXP,C,CA,CAG,CAH,CAMP,CAT,CB,CBG,CBS,CCE,CCI,CCL,CELG,CERN,CF,CHK,CHRW,CI,CIM,CINF,CL,CLDX,CLF,CLX,CMA,CMCSA,CME,CMG,CMI,CMS,CNP,CNX,COF,COG,COL,COP,COST,CPB,CRM,CSCO,CSX,CTAS,CTL,CTSH,CTXS,CVS,CVX,D,DAL,DDS,DE,DF,DFS,DG,DGX,DHI,DHR,DIS,DISCA,DKS,DLPH,DLTR,DLX,DNB,DNR,DO,DOV,DPS,DRI,DSW,DTE,DUK,DVA,DVN,EA,EBAY,ECL,ECYT,ED,EFX,EIX,EL,EMN,EMR,EOG,EQR,EQT,ESRX,ESV,ETFC,ETN,ETR,EW,EXC,EXPD,EXPE,EXPR,F,FAST,FB,FCX,FDX,FE,FFIV,FHN,FIS,FISV,FITB,FL,FLIR,FLR,FLS,FLWS,FMC,FOSL,FSLR,FTI,FTR,GCI,GD,GE,GES,GILD,GIS,GLW,GM,GME,GNW,GOOG,GPC,GPS,GRMN,GRPN,GS,GT,GTN,GWW,HAL,HAS,HBAN,HCN,HCP,HD,HES,HIG,HOG,HON,HOV,HP,HPQ,HRB,HRL,HRS,HST,HSY,HTZ,HUM,IBM,ICE,IFF,IGT,INTC,INTU,IP,IPG,IR,IRM,ISRG,ITW,IVZ,JBL,JCI,JCP,JEC,JNJ,JNPR,JPM,JWN,K,KEY,KIM,KLAC,KMB,KMI,KMX,KO,KR,KSS,KSU,L,LEG,LEN,LH,LLL,LLY,LM,LMT,LNC,LOW,LRCX,LSI,LUK,LUV,LYB,M,MA,MAC,MAR,MAS,MAT,MCD,MCHP,MCK,MCO,MDLZ,MDT,MET,MGM,MKC,MMC,MMM,MNST,MO,MOLX,MON,MOS,MPC,MRK,MRO,MS,MSFT,MSI,MTB,MU,MUR,MYL,NBL,NBR,NDAQ,NE,NEE,NEM,NFLX,NFX,NI,NKE,NLY,NOC,NOK,NOV,NRG,NSC,NTAP,NTRI,NTRS,NUE,NUS,NVDA,NWL,NWSA,NYX,OI,OKE,OMC,ORCL,ORLY,OXY,P,PAYX,PBCT,PBI,PCAR,PCG,PCLN,PDCO,PEG,PEP,PETS,PFE,PFG,PG,PGR,PH,PHM,PKI,PLD,PM,PNC,PNR,PNW,PPG,PPL,PRGO,PRU,PSA,PSX,PWR,PX,PXD,QCOM,QDEL,QEP,R,RDC,RF,RHI,RHT,RL,ROK,ROP,ROST,RRC,RSG,RSH,RTN,S,SAI,SBUX,SCG,SCHL,SCHW,SEE,SFLY,SHLD,SHW,SIRI,SJM,SKS,SLB,SLM,SNA,SNE,SNI,SO,SPG,SRCL,SRE,STI,STT,STX,STZ,SWK,SWN,SYK,SYMC,SYY,T,TAP,TDC,TEL,TER,TGT,THC,TIF,TJX,TM,TMK,TMO,TRIP,TROW,TRV,TSLA,TSN,TSS,TWX,TXN,TXT,UNH,UNM,UNP,UPS,URBN,USB,UTX,V,VALE,VAR,VFC,VIAB,VLO,VMC,VNO,VRSN,VTR,VZ,WAT,WDC,WEC,WFC,WGO,WHR,WIN,WM,WMB,WMT,WPX,WTW,WU,WY,WYN,WYNN,X,XEL,XL,XLNX,XOM,XRAY,XRX,XYL,YUM,ZION,ZNGA
2003-07-31,13.790835999999999,53.019847999999996,1.019303,,12.739486999999999,9.022574,15.108545000000001,16.333433,26.962475,9.694519,20.79664,7.4091380000000004,20.506229,4.724369,15.081408999999999,5.372007,13.952807,23.517682999999998,37.133564,990.3875119999999,20.048248,,4.58,26.315109000000003,4.2025,15.408866,7.3,59.879093000000005,,8.167562,41.639998999999996,17.190001000000002,23.480864999999998,19.270479,26.795551,19.172724,30.317403999999996,6.047731,75.400002,5.996580000000001,2.017061,27.958969,22.602369,35.642540000000004,31.18508,83.260002,23.584021,28.042492,8.967449,37.786198,20.927534,21.91609,28.606977,10.1971,6.143716,14.431536999999999,33.759997999999996,23.502218,7.932606,32.845882,5.396707,14.496713,14.710610999999998,48.060001,31.615,6.166792,22.862054999999998,346.811798,19.437872,10.685569000000001,31.177883,3.5,23.198854,18.063478,,,6.486771,8.569614999999999,23.858616,4.57375,3.95625,,7.839463,13.668748,14.463535999999998,,20.174145000000003,19.707972,29.16,2.076663,29.111094,32.855019,8.227791999999999,6.029666000000001,,7.193233,4.461957,4.229031,6.7655270000000005,40.007462,1.982403,20.813124,10.939779,27.508045000000003,16.243685,,15.983553,2.864793,33.38633,15.066778,3.8170910000000005,14.484791,12.581592,20.594685000000002,16.872049,,13.665569,17.298105,14.180755,,,24.633591,11.32898,8.754778,17.706989,,8.714709,,12.243333,25.562098000000002,34.019665,3.07712,11.037751,21.503872,,11.456752,,18.631952,14.997798999999999,9.333333,20.343633999999998,42.0,11.289983,20.797503,,19.948175,20.315498,10.763817,13.981755999999999,8.976547,16.070625,8.337486,13.338145,15.583067000000002,8.25,19.593925,91.599998,11.577947,28.605648,7.06,15.869801999999998,14.541667000000002,,,7.636919,7.131621000000001,,8.537255,59.416176,17.880101999999997,9.375,29.400175,11.77675,19.535,37.173786,10.250943,6.161543,14.167892000000002,4.8459,9.32,4.881547,16.946667,,4.243643,49.879627,45.626045,29.417271000000003,17.31756,2.478122,8.004356,14.966269,6.632114,,5.115569,,,19.403751,13.425111,11.463788000000001,,73.824921,5.252774,10.345331,37.912552000000005,8.790264,13.130229,13.170955,13.544907,7.788492,22.334614000000002,13.262788,38.2155,35.344913,19.872560999999997,24.674999,10.296064,7.317403,13.169617,4.141615,11.318172,6.600738000000001,25.149588,,16.443872,60.294167,,22.456352,16.361439,16.892942,20.073709,24.071627,11.553004,15.747065,9.170925,5.0,25.349064000000002,10.363093,18.759615,16.18158,15.670764000000002,21.631785999999998,34.319256,13.574269000000001,23.722174,7.07693,22.643847,17.964344,9.572856,30.560147999999998,28.064197999999998,,17.75,11.557736,7.002688,47.127590000000005,11.304522,13.133945,12.764091,27.588083,31.77,36.170937,38.810947,37.344078,34.726459999999996,28.462515000000003,19.419635999999997,20.702564000000002,15.659648,10.838778,15.484591,,14.157043,,16.898867000000003,16.10524,14.966387,11.020168,15.076585000000001,16.647818,28.950284999999997,21.825695,12.526836,40.118896,17.997162,16.907846,18.691492,33.918442,48.821709000000006,0.10625,4.459267,27.950001,8.874718,6.07704,,29.830893,3.989037,31.086478999999997,17.514914,28.039322,59.569492000000004,14.64,14.719920000000002,21.689208999999998,7.245609,16.294024,7.7665869999999995,10.781688,17.619107999999997,30.356298,1.871429,18.065001000000002,4.066086,2.770814,3.9269510000000003,29.568159,9.721928,7.281549000000001,,13.860596,14.542627,0.580453,32.785069,7.701141000000001,8.213248,5.896226,15.944695999999999,,,11.43,5.045017,26.605784999999997,10.794436,19.08,9.985202000000001,,20.397636,3.386933,18.612535,14.429984,13.240309,32.84,23.0954,9.451189999999999,31.534509999999997,4.967943,18.968737,23.248232,29.46159,10.836654,23.972136,13.616894,12.757774000000001,16.26696,,33.275028000000006,14.953875,17.671795,19.401106,8.996777,14.910127,25.226433,22.907992999999998,,7.55,24.030094000000002,23.106802,14.214988,6.78,,21.407505,20.471972,19.279774,17.154358,6.32,23.168901,18.704853,18.272589,4.9130970000000005,4.109832,11.203511,,21.252289,12.004783999999999,,6.0208010000000005,17.705723000000003,25.092951,8.481729,18.601376000000002,,17.661396,23.551385999999997,1.7265869999999999,25.52564,11.31,17.115513,12.977464999999999,20.051044,30.253922999999997,,14.460911999999999,21.923796,22.584999,17.282469,43.173038,37.209145,13.721710999999999,13.995728,19.799862,1.9,33.082478,8.439487,19.959967000000002,10.957001,17.664116,,,15.756782999999999,28.658434000000003,55.119999,27.146339,8.1436,38.963947,13.946248,21.521504999999998,,13.707129,24.408054,,9.640623,17.433121,29.17445,14.555797,17.33823,22.978514,10.457811,8.109374,42.82481,4.965,15.870145999999998,26.541538,,1.730896,26.903291999999997,2.85379,,6.25011,32.053677,18.88899,11.344658,10.15173,15.677691000000001,31.709999,8.716763,9.074283,16.733701999999997,17.330696,45.408646000000005,,15.297345000000002,3.3085809999999998,41.336754,,39.111275,,36.163303000000006,,9.960092,13.784163000000001,7.946304,53.450194999999994,19.403029999999998,24.283438,20.140688,23.011992000000003,,8.275628999999999,46.391441,
2003-08-01,13.676599,51.759747,1.0023790000000001,,12.579965,8.859361999999999,15.816516,16.268559,28.070812,9.561717999999999,20.779818,7.453861,20.471860999999997,4.709445,15.027660000000001,5.192655,13.778456,23.121810999999997,36.185241999999995,969.7156980000001,20.144901,,3.97,25.989902,3.995,15.488042000000002,7.19,58.861419999999995,,8.302192,40.029999,16.959999,23.144270000000002,19.036659,26.903667,18.682463000000002,30.206523999999998,6.1440470000000005,72.699997,5.9648080000000006,2.00335,28.089886,22.765392000000002,35.325478000000004,30.655565000000003,82.650002,23.085564,27.420979,9.194801,37.250977,20.8316,21.51441,28.739753999999998,9.950682,6.1050699999999996,14.309792999999999,33.25,23.041847,7.766858999999999,32.853134000000004,5.256632,14.373448000000002,14.525322000000001,47.860001000000004,31.92,6.0799769999999995,22.59271,336.36105299999997,19.094179,10.505339999999999,31.946644,3.5,23.112894,17.609011,,,6.619935000000001,8.335899000000001,23.796032,4.485,3.86875,,7.7739270000000005,13.365167000000001,14.083242000000002,,19.984209,19.599686,27.959999,2.245325,28.923244,32.502604999999996,8.206194,5.8823,,7.305019000000001,4.400176,4.192346,6.7655270000000005,39.456309999999995,1.958662,20.8451,10.874986,27.270065000000002,16.055353,,15.704728,2.827268,32.430359,14.939356,3.76134,14.373307999999998,12.564805,20.291954,16.653084,,13.556749,17.281075,14.11916,,,24.056504999999998,11.043241,8.759627,18.191675,,8.308785,,12.266666,25.1591,33.672092,3.0747430000000002,10.97536,21.556739999999998,,11.536353,,18.277157,14.886698999999998,9.0,20.506829999999997,41.744999,11.077441,20.704914000000002,,19.722116,19.896805,10.599835,13.760773,8.902355,15.99881,8.354689,13.433762,15.570960000000001,8.03125,19.664263000000002,87.400002,11.474779,28.489021,6.84,15.869801999999998,14.485798999999998,,,7.526436,7.125976,,8.54044,59.66530600000001,17.776421,9.03,28.570947999999998,11.685922999999999,19.225,36.626411,10.059080999999999,6.070599,13.654937,4.780485,9.4,4.889715,16.906666,,4.254980000000001,49.164043,45.750751,29.380198999999998,17.329735,2.416168,7.57264,14.897762,6.664706,,5.089238,,,19.315954,13.260935,11.445822,,72.096657,5.395771,10.682417999999998,37.419391999999995,8.818017999999999,13.178991,12.978022,13.131978,7.676539,22.048267000000003,13.093369000000001,37.358795,35.179031,19.682829,23.959999,10.357647,7.24827,12.930396,4.105485,11.237753999999999,6.613967,24.887072,,16.387556,60.30901,,22.389329999999998,16.11071,16.981178,19.948048,23.997797,11.511147,15.718039000000001,8.988008,5.096667,25.239887,10.329446,18.718918,16.094578,15.712938000000001,21.399879000000002,33.418026,13.451979999999999,22.578373000000003,7.050108,22.591089,17.770756,9.495671000000002,30.891491,27.472772999999997,,17.450001,11.501196,6.92006,47.127590000000005,11.211481,13.028303999999999,12.683377,26.751259,31.52,36.775261,37.726303,36.517174,34.182407,27.654515999999997,19.190981,20.617054,15.531248000000001,10.63485,15.361932000000001,,14.188885,,16.681578,16.12875,14.677742000000002,10.906734,15.050376000000002,16.515488,29.551541999999998,21.564045,12.589896000000001,40.407139,17.756937,16.897987,18.559855,33.221191,48.407337,0.108958,4.489358999999999,27.459999,8.546736,5.944026999999999,,29.258878999999997,3.9425449999999995,30.241152000000003,17.355751,28.628646999999997,58.143623,15.11,14.463562,21.547907000000002,7.1959800000000005,16.371401000000002,7.67628,10.824328999999999,17.484835,29.919044,1.782143,18.190001000000002,4.036588,2.715121,3.750598,29.446347999999997,9.429635000000001,7.356738000000001,,13.644356,14.770142000000002,0.580453,32.013569,7.654294,7.943962,6.090812000000001,15.587071,,,11.31,4.953113,26.440136,10.641387,18.700001,9.994366000000001,,20.252834,3.3025269999999995,18.666276999999997,14.370203,13.048954,31.76,22.987476,9.439592999999999,31.041672,5.038914,18.582081,23.162649,29.069305,10.739765,24.232145000000003,13.460939000000002,12.903725,16.209068,,32.969131,14.809332000000001,17.53792,19.095330999999998,8.983146000000001,14.501012,25.027916,22.768782,,7.01,24.130436,22.779448000000002,13.843307000000001,6.5,,21.068642,20.565239000000002,18.980696,17.541532999999998,6.91,22.984674,18.690371,18.419138,4.919585,4.039844,11.180365,,21.363049,12.259844000000001,,5.972336,17.492403,24.508194,8.155824,18.406523,,17.623657,23.386526,1.755687,25.251514,11.15,17.286398000000002,12.817829,19.739511,29.807869,,14.303284,21.934148999999998,22.545,17.183113,42.506648999999996,36.228271,13.331465,13.733763,19.513317,1.89625,32.944134000000005,8.407009,19.615488,10.975760000000001,17.726004,,,15.814257000000001,28.426598,54.959998999999996,26.759224,8.206408,38.432278000000004,13.791825,21.618223,,13.311337,24.137386,,9.487461,17.65855,28.928652000000003,14.555797,17.234409,23.159376,10.257589,8.078767,42.804432,5.0375,15.552992999999999,26.545069,,1.721454,26.969059,2.844808,,6.1986,31.758801000000002,18.831298999999998,10.988014999999999,10.059721000000001,15.399966000000001,31.58,8.541725999999999,8.890542,16.591297,18.605532,46.011482,,15.175692000000002,3.402367,40.863579,,38.675751,,35.906319,,9.767317,13.626726999999999,7.8585009999999995,50.491951,19.898077,24.112811999999998,19.770533,22.69239,,8.272863000000001,46.557457,
2003-08-04,13.682946,52.256149,1.0255889999999999,,12.398233,8.850164999999999,15.660917000000001,16.523066,28.227111999999998,9.591229,20.858337,7.558215,20.457119,4.724369,15.102910000000001,5.1072489999999995,14.029801,23.107149,36.80814,962.619385,20.236462,,3.88,25.436329,4.0,15.654328,7.22,58.783802,,8.248339,39.650002,17.0,22.939396,18.980215,26.488498999999997,17.728207,29.971684999999997,6.019732,70.900002,6.0362919999999995,1.993068,28.119652000000002,22.689314000000003,35.437767,30.832056,82.139999,22.943157,27.713046999999996,9.194801,37.805653,20.933542000000003,21.092659,28.310198,10.091491,6.139773,14.272328,33.459998999999996,23.026247,7.81658,32.278687,5.307668,14.373448000000002,14.738685999999998,48.060001,32.110001000000004,6.063352,22.159666,339.612274,18.91851,10.638144,32.573059,3.42,23.071634,17.762323000000002,,,6.547647,8.335899000000001,23.698687,4.37375,3.8325,,7.683821000000001,13.461425,13.832806,,19.840481,19.610512,26.280001000000002,2.2210810000000003,29.137940999999998,32.611038,8.154903,5.988732,,7.297256,4.3658529999999995,4.281435,6.707484,39.4062,1.923841,20.821114,10.925145,27.485731,16.109159,,15.794937,2.862048,32.916451,15.290866000000001,3.774968,14.222010000000001,12.64452,20.183422,16.509907000000002,,13.701838,17.199326,13.896475,,,24.060623,10.966773,8.859062,17.860468,,8.194115,,12.293333,24.773365,33.473495,2.972569,10.827885,21.127951,,11.548601,,18.245852,14.698698,9.17,20.146072,42.474998,10.875421000000001,20.982662,,19.792439,19.757235,10.888442999999999,13.670882,8.833115,16.103552,8.195588,13.553279000000002,15.328923999999999,7.975,19.273485,87.0,11.491284,28.383511,6.7475,16.065860999999998,14.833875,,,7.4850080000000005,7.103395,,8.550001,59.702220999999994,17.755679999999998,8.96,28.433871999999997,11.863246,19.405001000000002,36.464240999999994,9.935742999999999,6.243395,13.762304,4.85848,9.18,4.830483999999999,17.093334,,4.205853,48.911476,46.124863,29.428397999999998,17.341911,2.419429,7.650066000000001,14.904279,6.452868,,5.17199,,,19.284595,13.328094,11.12248,,71.715385,5.424371,10.794781,37.388573,8.833876,13.004847999999999,13.023041000000001,12.959923,7.578808,22.155653,12.923946,36.69978,35.254452,19.760126,24.370001000000002,10.161348,7.189508999999999,13.091944999999999,4.090272,11.237753999999999,6.580896000000001,24.7351,,16.134142,60.205101,,22.158428,16.245724,17.055834,20.036478,23.942415,11.393944,15.860291,9.083228,5.14,25.258087,10.591886,18.840992,16.007584,15.375566000000001,21.597248,33.530682,13.282654999999998,22.828793,7.221080000000001,22.558108999999998,17.897593,9.409137,31.104498,27.907646000000003,,17.375,11.537175,7.03574,47.778709,11.183571,12.911244,12.573841999999999,27.216869,31.379998999999998,36.546795,38.091793,36.218414,34.301829999999995,27.24291,19.060314,20.883081,15.471985,10.629265,15.494031,,13.994270000000002,,16.740431,15.99552,14.487356,10.787628,14.794841,16.546997,29.623339,21.488087,12.71151,40.897919,17.763437,17.021223000000003,18.574476,33.426266,48.793873,0.108958,4.569605999999999,27.66,8.365388000000001,5.827641000000001,,29.210303999999997,3.91155,30.228056,17.362387,29.124909999999996,58.143623,14.82,14.2847,22.029604,7.11658,15.929915,7.450505000000001,10.522559,17.427694,30.516071000000004,1.782143,18.129998999999998,4.066086,2.7108369999999997,3.684978,29.411083,9.49953,7.170742,,13.694811999999999,14.906647,0.567409,31.968624,7.66835,7.929784,6.319372,15.755765,,,11.15,4.924091000000001,26.270874,10.677401,18.42,9.951603,,20.435404000000002,3.334626,18.890991,14.637345999999999,13.092162,31.190001000000002,22.663715,9.381607,30.84317,5.642164,18.803839,23.248232,29.451538,10.706923,24.112541,13.668132,12.792119,16.064346,,33.037116999999995,14.927928,17.404037,18.933863,8.994506,14.391912,24.567062,22.6612,,6.92,23.877722,22.259554,14.177066,6.23,,21.098104,20.042946,19.060799,17.328197,6.65,22.607449,18.893055,17.887901,4.982295,4.008039,11.092404,,21.439199,12.353364,,5.937088,17.487072,24.233019,8.392103,18.270115,,17.706682,22.9312,1.862386,24.779751,11.05,17.130699,12.899212,19.576667999999998,29.332727000000002,,14.354135000000001,21.975578,22.615,17.381829999999997,42.485371,36.212055,13.249632,13.772573000000001,19.310638,1.8425,32.628525,8.502645,19.761219,11.186835,17.670994,,,15.69931,28.837933000000003,53.52,26.285187,8.218967,38.037315,13.771234,21.453793,,13.477093,24.213732,,9.581062,17.62849,28.626131,14.501798,17.174509,23.115254999999998,9.941852,8.130663,42.675446,5.2125,15.656562,26.728523,,1.688655,26.727913,2.836576,,6.100726,31.838509000000002,18.831298999999998,10.707794999999999,9.789826,16.053953,31.66,8.270421,8.832512,16.647598000000002,19.166281,46.691383,,15.252526000000001,3.230423,41.277615000000004,,38.762844,,36.060505,,9.81405,14.265206,7.803621000000001,51.500431,19.838972000000002,24.303909,19.728891,21.605703,,8.239684,46.67366,
2003-08-05,13.219654,51.206055,0.985455,,12.1115,8.700747,15.147444,16.18372,27.132978,9.532207000000001,20.639597,7.443922,20.093746,4.453611,14.83955,5.132871,13.058396,23.136473000000002,36.213116,948.7354740000001,20.119471,,3.41,25.15955,3.145,14.941692000000002,7.27,57.067547,,8.302192,38.669998,17.200001,22.610115,18.383553,26.458229,17.723824,29.299877000000002,5.868539,69.0,5.734478,1.95708,28.316051,22.598747,35.061264,29.970713,80.029999,22.231073000000002,27.101741999999998,8.866763,36.842262,20.585754,20.17384,28.872503000000002,9.922517,6.079834,13.953919,32.509997999999996,22.550273999999998,7.514924000000001,32.205952,5.250116,14.233956,14.45795,47.759997999999996,32.049999,5.952522,22.18078,333.419281,18.544266,10.604941,32.174434999999995,3.4,22.930666,17.603533,,,6.498188,8.396491000000001,23.357951999999997,4.25,3.7475,,7.757547,13.354060999999998,13.882275,,19.568407,19.599686,25.799999,2.2242439999999997,28.795765000000003,31.852015,7.879564,6.113989,,7.183915,4.249155,4.2709529999999996,6.772781,38.320637,1.9246330000000003,20.421331,10.906338,22.354465,15.873743,,15.466899,2.802555,31.863255,14.746019,3.7378,13.879598999999999,12.304699000000001,20.220551,16.363924,,13.248435999999998,16.797361,13.645361999999999,,,23.800936,10.825917,8.705065,17.408102,,8.260624,,11.933333,24.439429999999998,33.605892,2.9131650000000002,10.691759,20.781401000000002,,12.056838,,18.021494,14.502147,9.18,20.120314,41.57,10.755471,20.80591,,19.636713,19.120464000000002,10.665431,13.48361,8.697106,15.651657,8.28374,13.605860999999999,15.328923999999999,7.73375,19.039011,83.300003,11.246441,28.228029,6.6175,15.994063,15.710501,,,7.264049000000001,7.016837,,8.428905,59.065525,16.421709,8.55,27.947304,11.742148,19.25,35.660069,9.723324,6.029673000000001,13.042577,4.66726,9.07,4.685468,16.873333,,4.194518,48.027538,45.566643,29.013136,16.927851,2.3574759999999997,7.264102,14.809657999999999,6.126966,,5.0403400000000005,,,18.945932,13.044523,11.194332000000001,,70.232811,5.138376,10.634262,36.879974,8.782336,12.963058,12.785085,12.817978,7.557482,21.690351,12.799708,36.52404,34.847324,19.542288,24.200001,10.211388000000001,6.902621000000001,12.7937,4.063651999999999,10.895097,6.600738000000001,24.641827,,15.843181,59.255253,,22.195673,15.789275,16.485264,19.873581,23.585527,11.410687,15.474164000000002,9.108283,4.906667,24.992397,10.464030000000001,18.434065,15.616094,15.139413000000001,21.118624,32.987293,12.774678999999999,22.172276999999998,7.1406220000000005,22.188738,17.610530999999998,9.495671000000002,29.927053000000004,27.855461,,16.985001,11.400957,6.977898,46.690857,10.802100999999999,12.871269,12.516185,26.620045,30.91,35.389728999999996,37.614326,35.695609999999995,33.286716,26.663590999999997,18.754078,20.142012,15.531248000000001,10.662786,15.220385,,13.64044,,16.731375,15.689870999999998,14.186438,10.66285,14.414813,16.042896,29.210531,21.306629,12.549356,40.570728,18.172461,16.828976,18.501352,33.0298,48.386425,0.108333,4.481555999999999,26.4,8.276636,5.702941,,28.875727,3.8759059999999996,30.011812,17.017519,28.628646999999997,57.497978,14.23,14.064115,21.644247,7.021294,15.884404,7.360197,10.499597999999999,17.227702999999998,30.061987,1.736429,18.135,3.9459980000000003,2.666388,3.7567480000000004,29.170652,9.264425,7.067850999999999,,13.305587,14.360616,0.554365,31.234571000000003,7.527817999999999,7.9227,6.30084,15.951448999999998,,,10.91,4.607265,25.586637,10.479337,17.775,9.823316,,19.982129999999998,3.277561,18.52949,14.418772,12.981058,30.92,22.003220000000002,9.300434,30.555687,5.784105,18.479729000000003,21.914667,29.347593,10.601824,23.535339,13.489901000000001,12.886556,16.128025,,32.200981,14.442442999999999,16.971516,18.731154999999998,8.801344,14.082797,24.545792000000002,22.528307,,6.73,23.673326,21.970713,13.661254000000001,6.0,,20.810804,20.00564,18.713655,16.443210999999998,6.65,21.98457,18.683135999999998,17.636019,4.86228,3.9316949999999995,11.296102000000001,,20.823092000000003,11.936769,,5.793891,17.52441,24.207218,8.281142,18.196068,,17.8048,22.962605,1.891486,24.327133,10.69,16.952211,12.752096,19.236822,28.886677000000002,,14.115157,21.887558,22.705,17.127218,41.698485999999995,35.141975,13.218164000000002,13.311707,19.219788,1.825,32.114044,8.333026,19.463117999999998,10.896024,17.509413000000002,,,15.335325,28.157365999999996,52.639998999999996,26.127171,8.074259,38.204407,13.760943,20.950815,,13.220001000000002,23.894489,,9.444915,17.771265,28.077803000000003,14.108398999999999,16.79516,22.431515,9.787831,8.006907,42.49892,5.01875,15.145239000000002,26.238135999999997,,1.6747400000000001,26.442919,2.760984,,6.10416,31.766772999999997,18.757122,11.021981,9.519931,15.700089000000002,31.16,8.051625999999999,8.793834,16.478703,20.059977,45.906321999999996,,15.784,3.2877389999999997,40.885754,,37.717571,,35.077564,,9.481073,14.195236999999999,7.699356,51.856777,19.225707999999997,24.126451,19.40501,21.605703,,8.167795,46.32505,
